timestamp,trial,phase,silent,cross_x,cross_y,cross_z,hand_unity_x,hand_unity_y,hand_unity_z,hand_raw_x,hand_raw_y,hand_raw_z,vel_x,vel_y,vel_z,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w
3.2896,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1810,0.8045,0.5993,0.0997,0.1373,-0.0025,-0.0069,-0.0066,-0.0175,1.5771,0.3451,0.3246,-0.0430,0.0400,0.9440
3.3000,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1809,0.8044,0.5992,0.0995,0.1372,-0.0040,-0.0066,-0.0069,-0.0171,1.5772,0.3449,0.3244,-0.0427,0.0395,0.9441
3.3120,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1808,0.8044,0.5992,0.0992,0.1372,-0.0028,-0.0058,-0.0060,-0.0167,1.5774,0.3448,0.3243,-0.0428,0.0390,0.9442
3.3227,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1808,0.8043,0.5992,0.0989,0.1371,-0.0006,-0.0062,-0.0059,-0.0163,1.5776,0.3447,0.3240,-0.0426,0.0384,0.9443
3.3335,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1807,0.8043,0.5992,0.0985,0.1370,0.0015,-0.0061,-0.0052,-0.0159,1.5777,0.3446,0.3238,-0.0425,0.0380,0.9444
3.3445,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1806,0.8042,0.5993,0.0982,0.1368,0.0030,-0.0060,-0.0049,-0.0156,1.5778,0.3445,0.3233,-0.0423,0.0378,0.9446
3.3563,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1806,0.8042,0.5993,0.0979,0.1367,0.0035,-0.0056,-0.0048,-0.0152,1.5779,0.3444,0.3231,-0.0422,0.0376,0.9447
3.3667,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1805,0.8041,0.5994,0.0976,0.1365,0.0033,-0.0057,-0.0055,-0.0148,1.5780,0.3442,0.3229,-0.0420,0.0374,0.9448
3.3782,42,PostHit,0,0.3067,1.1550,0.5348,0.0215,1.1805,0.8040,0.5995,0.0974,0.1363,0.0024,-0.0050,-0.0053,-0.0145,1.5780,0.3441,0.3228,-0.0415,0.0373,0.9448
3.3895,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1804,0.8039,0.5998,0.0968,0.1359,0.0008,-0.0053,-0.0068,-0.0142,1.5781,0.3440,0.3229,-0.0412,0.0371,0.9448
3.4001,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1804,0.8039,0.6000,0.0966,0.1358,-0.0003,-0.0052,-0.0076,-0.0140,1.5781,0.3439,0.3230,-0.0409,0.0370,0.9448
3.4114,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1803,0.8038,0.6003,0.0964,0.1356,-0.0010,-0.0045,-0.0074,-0.0138,1.5781,0.3439,0.3231,-0.0410,0.0370,0.9447
3.4227,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1803,0.8037,0.6005,0.0963,0.1354,-0.0017,-0.0041,-0.0072,-0.0135,1.5781,0.3437,0.3232,-0.0404,0.0370,0.9448
3.4338,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1802,0.8036,0.6007,0.0961,0.1353,-0.0021,-0.0037,-0.0068,-0.0133,1.5781,0.3436,0.3230,-0.0404,0.0370,0.9448
3.4448,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1802,0.8036,0.6009,0.0960,0.1352,-0.0021,-0.0032,-0.0063,-0.0131,1.5781,0.3435,0.3233,-0.0401,0.0371,0.9447
3.4564,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1802,0.8035,0.6011,0.0959,0.1351,-0.0017,-0.0028,-0.0053,-0.0130,1.5781,0.3435,0.3234,-0.0401,0.0372,0.9447
3.4672,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1801,0.8035,0.6012,0.0959,0.1351,-0.0012,-0.0026,-0.0049,-0.0128,1.5781,0.3434,0.3235,-0.0401,0.0374,0.9446
3.4781,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1801,0.8034,0.6013,0.0959,0.1350,-0.0005,-0.0025,-0.0041,-0.0126,1.5780,0.3434,0.3237,-0.0400,0.0375,0.9446
3.4894,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1801,0.8034,0.6014,0.0958,0.1349,0.0003,-0.0024,-0.0037,-0.0125,1.5780,0.3434,0.3235,-0.0400,0.0375,0.9446
3.5001,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1801,0.8034,0.6014,0.0958,0.1348,0.0007,-0.0023,-0.0035,-0.0124,1.5780,0.3433,0.3236,-0.0400,0.0376,0.9446
3.5113,42,PostHit,0,0.3067,1.1550,0.5348,0.0213,1.1800,0.8033,0.6014,0.0958,0.1348,0.0008,-0.0021,-0.0031,-0.0123,1.5780,0.3433,0.3237,-0.0400,0.0375,0.9446
3.5226,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1800,0.8033,0.6014,0.0958,0.1347,0.0008,-0.0018,-0.0031,-0.0122,1.5780,0.3433,0.3236,-0.0400,0.0376,0.9446
3.5337,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1800,0.8033,0.6014,0.0958,0.1347,0.0009,-0.0016,-0.0031,-0.0121,1.5780,0.3432,0.3236,-0.0399,0.0377,0.9446
3.5447,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1800,0.8032,0.6014,0.0958,0.1346,0.0011,-0.0015,-0.0031,-0.0119,1.5780,0.3432,0.3233,-0.0400,0.0378,0.9447
3.5562,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1800,0.8032,0.6015,0.0957,0.1345,0.0015,-0.0013,-0.0031,-0.0118,1.5780,0.3431,0.3233,-0.0400,0.0379,0.9447
3.5670,42,PostHit,0,0.3067,1.1550,0.5348,0.0214,1.1800,0.8031,0.6015,0.0956,0.1344,0.0021,-0.0012,-0.0033,-0.0118,1.5781,0.3431,0.3231,-0.0400,0.0378,0.9448
3.5782,42,PostHit,0,0.3067,1.1550,0.5348,0.0215,1.1800,0.8031,0.6015,0.0955,0.1344,0.0027,-0.0010,-0.0032,-0.0117,1.5781,0.3430,0.3228,-0.0400,0.0380,0.9449
3.5896,42,PostHit,0,0.3067,1.1550,0.5348,0.0215,1.1800,0.8031,0.6016,0.0954,0.1342,0.0034,-0.0007,-0.0031,-0.0116,1.5782,0.3429,0.3226,-0.0399,0.0381,0.9449
3.6002,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1800,0.8030,0.6016,0.0953,0.1342,0.0035,-0.0007,-0.0030,-0.0116,1.5782,0.3428,0.3224,-0.0399,0.0380,0.9450
3.6113,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1800,0.8030,0.6017,0.0952,0.1342,0.0027,-0.0006,-0.0024,-0.0115,1.5783,0.3428,0.3224,-0.0399,0.0380,0.9450
3.6229,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6017,0.0952,0.1342,0.0018,-0.0005,-0.0019,-0.0115,1.5783,0.3427,0.3224,-0.0400,0.0381,0.9450
3.6337,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0952,0.1342,0.0007,-0.0004,-0.0015,-0.0115,1.5784,0.3426,0.3222,-0.0400,0.0381,0.9451
3.6447,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0952,0.1342,-0.0001,-0.0004,-0.0011,-0.0115,1.5784,0.3425,0.3221,-0.0400,0.0382,0.9451
3.6565,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6019,0.0951,0.1342,-0.0005,-0.0003,-0.0008,-0.0114,1.5784,0.3424,0.3219,-0.0401,0.0382,0.9451
3.6670,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6019,0.0951,0.1342,-0.0005,-0.0003,-0.0006,-0.0114,1.5785,0.3423,0.3219,-0.0404,0.0382,0.9451
3.6785,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6019,0.0951,0.1342,-0.0002,-0.0004,-0.0005,-0.0115,1.5785,0.3423,0.3218,-0.0405,0.0383,0.9452
3.6895,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0951,0.1342,0.0005,-0.0005,-0.0005,-0.0115,1.5785,0.3422,0.3218,-0.0406,0.0383,0.9452
3.7002,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0951,0.1342,0.0010,-0.0004,-0.0005,-0.0115,1.5786,0.3421,0.3218,-0.0408,0.0384,0.9451
3.7114,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0951,0.1341,0.0013,-0.0005,-0.0005,-0.0115,1.5786,0.3420,0.3218,-0.0409,0.0384,0.9451
3.7229,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8030,0.6018,0.0951,0.1341,0.0014,-0.0004,-0.0005,-0.0115,1.5786,0.3419,0.3218,-0.0411,0.0385,0.9451
3.7338,42,PostHit,0,0.3067,1.1550,0.5348,0.0216,1.1799,0.8029,0.6017,0.0952,0.1341,0.0015,-0.0004,-0.0006,-0.0116,1.5786,0.3418,0.3219,-0.0415,0.0387,0.9451
3.7446,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0952,0.1341,0.0012,-0.0003,-0.0007,-0.0116,1.5786,0.3418,0.3219,-0.0415,0.0387,0.9451
3.7563,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0952,0.1341,0.0009,-0.0003,-0.0007,-0.0116,1.5786,0.3418,0.3219,-0.0418,0.0387,0.9451
3.7672,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0952,0.1341,0.0006,-0.0003,-0.0008,-0.0117,1.5786,0.3417,0.3220,-0.0420,0.0387,0.9450
3.7782,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0952,0.1341,0.0004,-0.0002,-0.0007,-0.0117,1.5785,0.3417,0.3221,-0.0421,0.0387,0.9450
3.7899,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0951,0.1341,0.0005,-0.0003,-0.0007,-0.0117,1.5785,0.3416,0.3224,-0.0424,0.0387,0.9449
3.8003,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0951,0.1340,0.0008,-0.0003,-0.0008,-0.0118,1.5785,0.3416,0.3225,-0.0422,0.0387,0.9448
3.8116,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0951,0.1340,0.0010,-0.0003,-0.0007,-0.0117,1.5784,0.3415,0.3231,-0.0423,0.0387,0.9446
3.8228,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0950,0.1340,0.0011,-0.0002,-0.0008,-0.0117,1.5783,0.3415,0.3232,-0.0420,0.0385,0.9446
3.8337,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0950,0.1340,0.0011,-0.0002,-0.0007,-0.0117,1.5782,0.3414,0.3237,-0.0413,0.0382,0.9445
3.8447,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0950,0.1340,0.0010,-0.0002,-0.0007,-0.0115,1.5782,0.3414,0.3245,-0.0405,0.0378,0.9443
3.8568,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0950,0.1340,0.0008,-0.0002,-0.0006,-0.0114,1.5781,0.3414,0.3249,-0.0391,0.0372,0.9442
3.8671,42,PostHit,0,0.3067,1.1550,0.5348,0.0217,1.1799,0.8029,0.6018,0.0950,0.1339,0.0008,-0.0002,-0.0006,-0.0113,1.5780,0.3413,0.3254,-0.0375,0.0370,0.9441
3.8783,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6019,0.0950,0.1339,0.0007,-0.0001,-0.0005,-0.0110,1.5780,0.3413,0.3258,-0.0358,0.0364,0.9441
3.8896,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6020,0.0950,0.1339,0.0008,-0.0001,-0.0007,-0.0108,1.5779,0.3413,0.3265,-0.0338,0.0358,0.9439
3.9003,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6020,0.0950,0.1338,0.0010,-0.0001,-0.0008,-0.0105,1.5778,0.3413,0.3273,-0.0323,0.0357,0.9437
3.9116,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6020,0.0950,0.1338,0.0011,-0.0001,-0.0008,-0.0103,1.5778,0.3412,0.3280,-0.0306,0.0357,0.9435
3.9262,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6020,0.0950,0.1338,0.0011,-0.0001,-0.0007,-0.0100,1.5778,0.3412,0.3287,-0.0289,0.0356,0.9433
3.9336,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6021,0.0950,0.1338,0.0018,-0.0001,-0.0012,-0.0098,1.5778,0.3411,0.3292,-0.0276,0.0358,0.9432
3.9464,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6021,0.0950,0.1338,0.0012,-0.0001,-0.0009,-0.0096,1.5778,0.3411,0.3293,-0.0265,0.0359,0.9432
3.9576,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6021,0.0951,0.1338,0.0009,-0.0002,-0.0011,-0.0094,1.5778,0.3411,0.3296,-0.0252,0.0359,0.9431
3.9681,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6022,0.0951,0.1338,0.0005,0.0000,-0.0011,-0.0093,1.5778,0.3410,0.3298,-0.0244,0.0358,0.9431
3.9789,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8028,0.6023,0.0951,0.1337,0.0002,-0.0001,-0.0011,-0.0091,1.5779,0.3410,0.3298,-0.0237,0.0358,0.9431
3.9904,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8027,0.6023,0.0951,0.1337,-0.0001,-0.0001,-0.0011,-0.0090,1.5779,0.3410,0.3296,-0.0231,0.0356,0.9432
4.0010,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8027,0.6023,0.0952,0.1337,-0.0001,-0.0001,-0.0011,-0.0090,1.5780,0.3409,0.3292,-0.0227,0.0356,0.9433
4.0120,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8027,0.6023,0.0952,0.1337,0.0000,0.0000,-0.0010,-0.0089,1.5781,0.3409,0.3288,-0.0227,0.0355,0.9434
4.0234,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8027,0.6024,0.0952,0.1337,0.0002,-0.0001,-0.0009,-0.0090,1.5782,0.3409,0.3287,-0.0226,0.0356,0.9435
4.0340,42,PostHit,0,0.3067,1.1550,0.5348,0.0218,1.1799,0.8027,0.6024,0.0952,0.1337,0.0004,-0.0001,-0.0009,-0.0090,1.5783,0.3409,0.3284,-0.0229,0.0356,0.9436
4.0451,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8027,0.6024,0.0952,0.1337,0.0006,-0.0001,-0.0008,-0.0090,1.5784,0.3408,0.3281,-0.0233,0.0356,0.9437
4.0566,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8027,0.6024,0.0952,0.1336,0.0008,0.0000,-0.0008,-0.0091,1.5785,0.3408,0.3281,-0.0237,0.0355,0.9437
4.0672,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8027,0.6023,0.0952,0.1336,0.0010,0.0000,-0.0008,-0.0091,1.5785,0.3408,0.3278,-0.0241,0.0356,0.9438
4.0787,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8027,0.6023,0.0952,0.1336,0.0008,0.0000,-0.0008,-0.0092,1.5786,0.3407,0.3277,-0.0247,0.0356,0.9438
4.0898,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8027,0.6024,0.0952,0.1336,0.0006,0.0001,-0.0010,-0.0093,1.5787,0.3407,0.3271,-0.0254,0.0357,0.9440
4.1004,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6023,0.0951,0.1336,0.0006,0.0000,-0.0010,-0.0093,1.5788,0.3407,0.3268,-0.0258,0.0356,0.9441
4.1116,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6023,0.0951,0.1336,0.0006,0.0000,-0.0009,-0.0094,1.5788,0.3407,0.3262,-0.0260,0.0358,0.9443
4.1232,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6023,0.0951,0.1336,0.0005,0.0001,-0.0008,-0.0095,1.5789,0.3407,0.3258,-0.0262,0.0358,0.9444
4.1339,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6023,0.0951,0.1336,0.0004,0.0001,-0.0009,-0.0096,1.5790,0.3407,0.3252,-0.0265,0.0360,0.9446
4.1449,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6023,0.0951,0.1336,0.0002,0.0002,-0.0008,-0.0096,1.5791,0.3406,0.3249,-0.0268,0.0358,0.9447
4.1565,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6022,0.0951,0.1336,0.0002,0.0002,-0.0007,-0.0097,1.5791,0.3406,0.3245,-0.0269,0.0363,0.9448
4.1678,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6022,0.0951,0.1336,0.0003,0.0002,-0.0007,-0.0098,1.5792,0.3406,0.3240,-0.0267,0.0366,0.9450
4.1783,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6022,0.0950,0.1336,0.0005,0.0001,-0.0006,-0.0098,1.5792,0.3406,0.3234,-0.0268,0.0367,0.9452
4.1896,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6021,0.0950,0.1336,0.0003,0.0002,-0.0006,-0.0099,1.5793,0.3406,0.3232,-0.0267,0.0368,0.9452
4.2001,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6021,0.0949,0.1336,0.0001,0.0003,-0.0007,-0.0099,1.5793,0.3406,0.3227,-0.0268,0.0368,0.9454
4.2117,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6021,0.0949,0.1336,0.0000,0.0003,-0.0006,-0.0100,1.5794,0.3406,0.3224,-0.0267,0.0369,0.9455
4.2227,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6021,0.0949,0.1335,0.0001,0.0002,-0.0006,-0.0100,1.5794,0.3406,0.3224,-0.0267,0.0371,0.9455
4.2337,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8026,0.6021,0.0948,0.1335,0.0002,0.0001,-0.0006,-0.0101,1.5794,0.3406,0.3222,-0.0267,0.0373,0.9456
4.2446,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6021,0.0948,0.1335,0.0002,0.0001,-0.0004,-0.0101,1.5795,0.3406,0.3219,-0.0267,0.0373,0.9457
4.2562,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6021,0.0948,0.1336,0.0002,0.0001,-0.0003,-0.0102,1.5795,0.3406,0.3219,-0.0269,0.0373,0.9457
4.2670,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6021,0.0948,0.1335,0.0002,0.0000,-0.0003,-0.0102,1.5795,0.3406,0.3218,-0.0269,0.0374,0.9457
4.2784,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6021,0.0948,0.1335,0.0002,0.0000,-0.0003,-0.0103,1.5795,0.3406,0.3216,-0.0272,0.0375,0.9457
4.2898,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6020,0.0949,0.1335,0.0004,0.0001,-0.0002,-0.0103,1.5795,0.3405,0.3215,-0.0273,0.0377,0.9458
4.3002,42,PostHit,0,0.3067,1.1550,0.5348,0.0219,1.1799,0.8025,0.6020,0.0949,0.1335,0.0006,0.0000,-0.0002,-0.0103,1.5795,0.3405,0.3216,-0.0275,0.0377,0.9457
4.3115,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6021,0.0949,0.1335,0.0004,0.0000,-0.0001,-0.0104,1.5794,0.3406,0.3216,-0.0277,0.0378,0.9457
4.3228,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6021,0.0949,0.1335,0.0004,0.0001,-0.0002,-0.0104,1.5794,0.3406,0.3216,-0.0278,0.0377,0.9457
4.3337,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6021,0.0949,0.1335,0.0005,0.0000,-0.0002,-0.0105,1.5794,0.3406,0.3217,-0.0279,0.0376,0.9457
4.3448,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6021,0.0949,0.1335,0.0007,0.0000,-0.0002,-0.0105,1.5794,0.3406,0.3217,-0.0280,0.0375,0.9457
4.3566,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6021,0.0949,0.1334,0.0008,-0.0001,-0.0003,-0.0105,1.5793,0.3406,0.3218,-0.0282,0.0374,0.9456
4.3672,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6022,0.0949,0.1334,0.0010,0.0000,-0.0003,-0.0106,1.5793,0.3406,0.3221,-0.0284,0.0373,0.9456
4.3784,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6022,0.0949,0.1334,0.0010,0.0000,-0.0004,-0.0106,1.5793,0.3406,0.3221,-0.0285,0.0372,0.9455
4.3895,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6023,0.0948,0.1333,0.0011,0.0000,-0.0004,-0.0107,1.5793,0.3406,0.3223,-0.0286,0.0372,0.9455
4.4004,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6023,0.0948,0.1333,0.0011,0.0000,-0.0004,-0.0107,1.5792,0.3406,0.3223,-0.0288,0.0372,0.9455
4.4115,42,PostHit,0,0.3067,1.1550,0.5348,0.0220,1.1799,0.8025,0.6023,0.0948,0.1333,0.0010,0.0001,-0.0004,-0.0108,1.5792,0.3407,0.3225,-0.0289,0.0372,0.9454
4.4229,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0948,0.1333,0.0010,0.0000,-0.0003,-0.0108,1.5791,0.3407,0.3226,-0.0290,0.0371,0.9453
4.4338,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0948,0.1333,0.0010,0.0000,-0.0002,-0.0109,1.5791,0.3407,0.3228,-0.0291,0.0372,0.9453
4.4449,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0947,0.1333,0.0011,-0.0001,-0.0001,-0.0109,1.5790,0.3407,0.3229,-0.0292,0.0372,0.9453
4.4564,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0948,0.1333,0.0010,0.0001,0.0000,-0.0110,1.5790,0.3407,0.3230,-0.0293,0.0372,0.9452
4.4675,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0948,0.1333,0.0009,0.0002,0.0002,-0.0111,1.5789,0.3408,0.3231,-0.0295,0.0373,0.9452
4.4784,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0947,0.1333,0.0008,0.0000,0.0001,-0.0112,1.5789,0.3408,0.3231,-0.0297,0.0374,0.9452
4.4896,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0947,0.1332,0.0008,0.0002,0.0000,-0.0113,1.5788,0.3408,0.3231,-0.0301,0.0374,0.9451
4.5008,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0947,0.1332,0.0009,0.0002,-0.0001,-0.0114,1.5788,0.3408,0.3233,-0.0303,0.0376,0.9451
4.5115,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0946,0.1332,0.0010,0.0001,0.0000,-0.0115,1.5788,0.3408,0.3231,-0.0307,0.0378,0.9451
4.5230,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0946,0.1332,0.0008,0.0001,0.0000,-0.0116,1.5788,0.3409,0.3232,-0.0309,0.0378,0.9451
4.5338,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6023,0.0946,0.1332,0.0005,0.0001,-0.0002,-0.0118,1.5787,0.3409,0.3233,-0.0314,0.0380,0.9450
4.5448,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0946,0.1332,0.0003,0.0001,-0.0002,-0.0119,1.5787,0.3409,0.3235,-0.0317,0.0381,0.9449
4.5567,42,PostHit,0,0.3067,1.1550,0.5348,0.0221,1.1799,0.8025,0.6024,0.0946,0.1332,0.0003,0.0001,-0.0002,-0.0120,1.5787,0.3409,0.3235,-0.0320,0.0383,0.9449
4.5671,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6023,0.0946,0.1332,0.0004,0.0001,-0.0001,-0.0121,1.5787,0.3409,0.3237,-0.0325,0.0384,0.9448
4.5784,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6023,0.0946,0.1332,0.0006,-0.0001,0.0000,-0.0122,1.5787,0.3409,0.3235,-0.0328,0.0385,0.9449
4.5898,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6024,0.0946,0.1332,0.0004,-0.0001,0.0001,-0.0123,1.5786,0.3409,0.3236,-0.0333,0.0384,0.9448
4.6004,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6024,0.0946,0.1332,0.0003,-0.0002,0.0001,-0.0124,1.5786,0.3410,0.3237,-0.0337,0.0385,0.9448
4.6116,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6024,0.0947,0.1332,0.0004,-0.0002,0.0000,-0.0124,1.5786,0.3410,0.3238,-0.0338,0.0386,0.9447
4.6229,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6023,0.0947,0.1332,0.0006,-0.0002,0.0001,-0.0125,1.5786,0.3410,0.3238,-0.0343,0.0387,0.9447
4.6340,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6023,0.0946,0.1332,0.0011,-0.0003,0.0000,-0.0126,1.5785,0.3410,0.3238,-0.0346,0.0387,0.9447
4.6454,42,PostHit,0,0.3067,1.1550,0.5348,0.0222,1.1799,0.8025,0.6023,0.0946,0.1332,0.0013,-0.0002,0.0001,-0.0126,1.5785,0.3410,0.3239,-0.0348,0.0387,0.9447
