time,frame_id,marker_id,pos_x,pos_y,pos_z
18.7315,0,6650,0.026154,0.015629,0.015099
18.7315,0,6655,1.392990,-0.008478,0.170026
18.7426,0,6650,0.026146,0.015630,0.015091
18.7426,0,6655,1.392982,-0.008449,0.170036
18.7541,0,6650,0.026128,0.015629,0.015090
18.7541,0,6655,1.392972,-0.008441,0.170037
18.7648,0,6650,0.026127,0.015633,0.015095
18.7648,0,6655,1.392960,-0.008478,0.170020
18.7775,0,6650,0.026138,0.015620,0.015090
18.7775,0,6655,1.392972,-0.008460,0.170031
18.7883,0,6650,0.026147,0.015624,0.015092
18.7883,0,6655,1.392973,-0.008462,0.170036
18.7981,0,6650,0.026152,0.015640,0.015105
18.7981,0,6655,1.393001,-0.008433,0.170051
18.8089,0,6650,0.026158,0.015642,0.015108
18.8089,0,6655,1.392988,-0.008476,0.170021
18.8204,0,6650,0.026155,0.015632,0.015102
18.8204,0,6655,1.392995,-0.008475,0.170025
18.8315,0,6650,0.026159,0.015626,0.015098
18.8315,0,6655,1.392982,-0.008467,0.170022
18.8426,0,6650,0.026144,0.015622,0.015098
18.8426,0,6655,1.392982,-0.008469,0.170032
18.8539,0,6650,0.026136,0.015628,0.015096
18.8539,0,6655,1.392969,-0.008464,0.170026
18.8646,0,6650,0.026122,0.015626,0.015087
18.8646,0,6655,1.392959,-0.008440,0.170036
18.8759,0,6650,0.026116,0.015638,0.015098
18.8759,0,6655,1.392954,-0.008442,0.170032
18.8868,0,6650,0.026116,0.015634,0.015108
18.8868,0,6655,1.392953,-0.008474,0.170020
18.8980,0,6650,0.026124,0.015644,0.015106
18.8980,0,6655,1.392950,-0.008498,0.170010
18.9091,0,6650,0.026127,0.015633,0.015104
18.9091,0,6655,1.392970,-0.008465,0.170032
18.9203,0,6650,0.026127,0.015637,0.015108
18.9203,0,6655,1.392974,-0.008447,0.170043
18.9316,0,6650,0.026132,0.015635,0.015107
18.9316,0,6655,1.392965,-0.008465,0.170024
18.9428,0,6650,0.026124,0.015634,0.015106
18.9428,0,6655,1.392971,-0.008454,0.170031
18.9542,0,6650,0.026114,0.015635,0.015104
18.9542,0,6655,1.392955,-0.008450,0.170039
18.9647,0,6650,0.026114,0.015633,0.015098
18.9647,0,6655,1.392945,-0.008456,0.170025
18.9759,0,6650,0.026112,0.015633,0.015101
18.9759,0,6655,1.392940,-0.008471,0.170026
18.9871,0,6650,0.026105,0.015627,0.015102
18.9871,0,6655,1.392952,-0.008433,0.170044
18.9986,0,6650,0.026104,0.015649,0.015112
18.9986,0,6655,1.392938,-0.008471,0.170025
19.0093,0,6650,0.026116,0.015639,0.015106
19.0093,0,6655,1.392942,-0.008464,0.170023
19.0203,0,6650,0.026113,0.015628,0.015102
19.0203,0,6655,1.392942,-0.008490,0.170015
19.0314,0,6650,0.026116,0.015634,0.015106
19.0314,0,6655,1.392955,-0.008449,0.170035
19.0427,0,6650,0.026119,0.015628,0.015102
19.0427,0,6655,1.392965,-0.008435,0.170043
19.0539,0,6650,0.026119,0.015631,0.015104
19.0539,0,6655,1.392957,-0.008446,0.170037
19.0647,0,6650,0.026107,0.015626,0.015096
19.0647,0,6655,1.392947,-0.008446,0.170033
19.0764,0,6650,0.026097,0.015637,0.015111
19.0764,0,6655,1.392941,-0.008446,0.170034
19.0870,0,6650,0.026097,0.015630,0.015102
19.0870,0,6655,1.392939,-0.008461,0.170024
19.0984,0,6650,0.026093,0.015632,0.015107
19.0984,0,6655,1.392932,-0.008466,0.170026
19.1093,0,6650,0.026094,0.015626,0.015096
19.1093,0,6655,1.392925,-0.008484,0.170003
19.1205,0,6650,0.026101,0.015633,0.015101
19.1205,0,6655,1.392942,-0.008463,0.170034
19.1316,0,6650,0.026109,0.015637,0.015099
19.1316,0,6655,1.392945,-0.008475,0.170017
19.1428,0,6650,0.026126,0.015627,0.015089
19.1428,0,6655,1.392969,-0.008445,0.170038
19.1538,0,6650,0.026148,0.015625,0.015087
19.1538,0,6655,1.393000,-0.008443,0.170038
19.1647,0,6650,0.026164,0.015632,0.015087
19.1647,0,6655,1.393005,-0.008445,0.170049
19.1763,0,6650,0.026177,0.015622,0.015083
19.1763,0,6655,1.393000,-0.008486,0.170014
19.1872,0,6650,0.026187,0.015626,0.015077
19.1872,0,6655,1.393014,-0.008474,0.170024
19.1983,0,6650,0.026197,0.015624,0.015068
19.1983,0,6655,1.393031,-0.008455,0.170036
19.2094,0,6650,0.026197,0.015648,0.015079
19.2094,0,6655,1.393039,-0.008464,0.170036
19.2205,0,6650,0.026222,0.015621,0.015053
19.2205,0,6655,1.393049,-0.008483,0.170028
19.2315,0,6650,0.026242,0.015616,0.015041
19.2315,0,6655,1.393071,-0.008463,0.170040
19.2429,0,6650,0.026267,0.015616,0.015040
19.2429,0,6655,1.393092,-0.008458,0.170047
19.2544,0,6650,0.026287,0.015625,0.015043
19.2544,0,6655,1.393122,-0.008470,0.170040
19.2648,0,6650,0.026324,0.015609,0.015045
19.2648,0,6655,1.393160,-0.008438,0.170061
19.2764,0,6650,0.026332,0.015616,0.015037
19.2764,0,6655,1.393174,-0.008429,0.170072
19.2869,0,6650,0.026328,0.015604,0.015029
19.2869,0,6655,1.393155,-0.008461,0.170042
19.2982,0,6650,0.026322,0.015629,0.015027
19.2982,0,6655,1.393159,-0.008464,0.170041
19.3095,0,6650,0.026309,0.015631,0.015022
19.3095,0,6655,1.393143,-0.008458,0.170051
19.3204,0,6650,0.026303,0.015635,0.015022
19.3204,0,6655,1.393130,-0.008483,0.170039
19.3204,0,6676,0.490940,0.398839,0.288097
19.3204,0,6677,0.465116,0.373819,0.294333
19.3204,0,6678,0.421540,0.399360,0.316464
19.3320,0,6650,0.026294,0.015635,0.015017
19.3320,0,6655,1.393136,-0.008439,0.170048
19.3431,0,6650,0.026296,0.015625,0.015019
19.3431,0,6655,1.393120,-0.008471,0.170037
19.3541,0,6650,0.026304,0.015637,0.015025
19.3541,0,6655,1.393134,-0.008462,0.170045
19.3648,0,6650,0.026329,0.015617,0.015014
19.3648,0,6655,1.393152,-0.008485,0.170030
19.3759,0,6650,0.026340,0.015625,0.015018
19.3759,0,6655,1.393164,-0.008485,0.170035
19.3870,0,6650,0.026345,0.015631,0.015016
19.3870,0,6655,1.393171,-0.008470,0.170049
19.3995,0,6650,0.026344,0.015630,0.015017
19.3995,0,6655,1.393171,-0.008459,0.170046
19.4112,0,6650,0.026336,0.015636,0.015015
19.4112,0,6655,1.393162,-0.008458,0.170039
19.4205,0,6650,0.026325,0.015616,0.014999
19.4205,0,6655,1.393158,-0.008450,0.170050
19.4309,0,6650,0.026312,0.015641,0.015010
19.4309,0,6655,1.393153,-0.008435,0.170060
19.4423,0,6650,0.026297,0.015622,0.015003
19.4423,0,6655,1.393125,-0.008452,0.170051
19.4534,0,6650,0.026301,0.015626,0.015001
19.4534,0,6655,1.393126,-0.008452,0.170039
19.4646,0,6650,0.026310,0.015626,0.014994
19.4646,0,6655,1.393140,-0.008442,0.170057
19.4757,0,6650,0.026319,0.015628,0.015006
19.4757,0,6655,1.393150,-0.008459,0.170050
19.4868,0,6650,0.026331,0.015630,0.015016
19.4868,0,6655,1.393157,-0.008444,0.170052
19.4983,0,6650,0.026334,0.015623,0.015016
19.4983,0,6655,1.393172,-0.008458,0.170054
19.5090,0,6650,0.026342,0.015626,0.015010
19.5090,0,6655,1.393176,-0.008426,0.170071
19.5204,0,6650,0.026322,0.015629,0.015005
19.5204,0,6655,1.393154,-0.008450,0.170060
19.5314,0,6650,0.026313,0.015628,0.015001
19.5314,0,6655,1.393128,-0.008492,0.170030
19.5427,0,6650,0.026294,0.015653,0.015015
19.5427,0,6655,1.393127,-0.008445,0.170052
19.5540,0,6650,0.026287,0.015641,0.014998
19.5540,0,6655,1.393106,-0.008460,0.170037
19.5651,0,6650,0.026281,0.015633,0.014997
19.5651,0,6655,1.393104,-0.008472,0.170028
19.5758,0,6650,0.026286,0.015643,0.015004
19.5758,0,6655,1.393118,-0.008444,0.170058
19.5867,0,6650,0.026299,0.015642,0.015005
19.5867,0,6655,1.393108,-0.008482,0.170029
19.5980,0,6650,0.026301,0.015633,0.015008
19.5980,0,6655,1.393128,-0.008448,0.170053
19.6091,0,6650,0.026311,0.015643,0.015000
19.6091,0,6655,1.393123,-0.008470,0.170039
19.6205,0,6650,0.026308,0.015630,0.015000
19.6205,0,6655,1.393127,-0.008457,0.170055
19.6314,0,6650,0.026302,0.015656,0.015012
19.6314,0,6655,1.393118,-0.008469,0.170031
19.6427,0,6650,0.026286,0.015654,0.015007
19.6427,0,6655,1.393120,-0.008449,0.170046
19.6538,0,6650,0.026274,0.015645,0.015002
19.6538,0,6655,1.393079,-0.008471,0.170026
19.6647,0,6650,0.026248,0.015638,0.014996
19.6647,0,6655,1.393075,-0.008464,0.170031
19.6758,0,6650,0.026251,0.015660,0.015007
19.6758,0,6655,1.393073,-0.008460,0.170033
19.6871,0,6650,0.026260,0.015654,0.014995
19.6871,0,6655,1.393078,-0.008453,0.170048
19.6983,0,6650,0.026268,0.015638,0.014995
19.6983,0,6655,1.393075,-0.008489,0.170029
19.7093,0,6650,0.026274,0.015645,0.015002
19.7093,0,6655,1.393086,-0.008469,0.170027
19.7207,0,6650,0.026287,0.015654,0.015009
19.7207,0,6655,1.393096,-0.008475,0.170031
19.7316,0,6650,0.026285,0.015647,0.015012
19.7316,0,6655,1.393121,-0.008431,0.170053
19.7432,0,6650,0.026278,0.015659,0.015025
19.7432,0,6655,1.393103,-0.008439,0.170050
19.7539,0,6650,0.026260,0.015660,0.015022
19.7539,0,6655,1.393085,-0.008473,0.170038
19.7648,0,6650,0.026222,0.015674,0.015021
19.7648,0,6655,1.393053,-0.008456,0.170046
19.7760,0,6650,0.026211,0.015655,0.015021
19.7760,0,6655,1.393038,-0.008456,0.170037
19.7869,0,6650,0.026199,0.015654,0.015015
19.7869,0,6655,1.393012,-0.008473,0.170026
19.7985,0,6650,0.026196,0.015667,0.015032
19.7985,0,6655,1.393015,-0.008464,0.170029
19.8094,0,6650,0.026197,0.015663,0.015028
19.8094,0,6655,1.393014,-0.008490,0.170020
19.8204,0,6650,0.026203,0.015668,0.015036
19.8204,0,6655,1.393026,-0.008478,0.170029
19.8316,0,6650,0.026216,0.015664,0.015034
19.8316,0,6655,1.393040,-0.008449,0.170047
19.8427,0,6650,0.026221,0.015669,0.015044
19.8427,0,6655,1.393055,-0.008450,0.170050
19.8538,0,6650,0.026222,0.015671,0.015038
19.8538,0,6655,1.393057,-0.008468,0.170031
19.8648,0,6650,0.026219,0.015667,0.015036
19.8648,0,6655,1.393042,-0.008495,0.170027
19.8762,0,6650,0.026215,0.015665,0.015039
19.8762,0,6655,1.393025,-0.008515,0.170001
19.8869,0,6650,0.026207,0.015654,0.015029
19.8869,0,6655,1.393032,-0.008451,0.170039
19.8983,0,6650,0.026193,0.015678,0.015039
19.8983,0,6655,1.393028,-0.008457,0.170031
19.9093,0,6650,0.026190,0.015662,0.015029
19.9093,0,6655,1.393012,-0.008485,0.170013
19.9205,0,6650,0.026194,0.015663,0.015034
19.9205,0,6655,1.393016,-0.008476,0.170021
19.9315,0,6650,0.026202,0.015677,0.015039
19.9315,0,6655,1.393041,-0.008440,0.170052
19.9430,0,6650,0.026210,0.015678,0.015038
19.9430,0,6655,1.393027,-0.008467,0.170024
19.9539,0,6650,0.026219,0.015670,0.015043
19.9539,0,6655,1.393043,-0.008469,0.170031
19.9649,0,6650,0.026227,0.015668,0.015032
19.9649,0,6655,1.393050,-0.008473,0.170031
19.9760,0,6650,0.026223,0.015674,0.015041
19.9760,0,6655,1.393048,-0.008466,0.170031
19.9870,0,6650,0.026219,0.015660,0.015034
19.9870,0,6655,1.393038,-0.008467,0.170032
19.9981,0,6650,0.026210,0.015661,0.015030
19.9981,0,6655,1.393039,-0.008465,0.170041
20.0093,0,6650,0.026200,0.015660,0.015031
20.0093,0,6655,1.393024,-0.008464,0.170033
20.0204,0,6650,0.026193,0.015663,0.015031
20.0204,0,6655,1.393018,-0.008469,0.170029
20.0317,0,6650,0.026195,0.015659,0.015029
20.0317,0,6655,1.393014,-0.008477,0.170022
20.0430,0,6650,0.026202,0.015666,0.015026
20.0430,0,6655,1.393031,-0.008464,0.170026
20.0539,0,6650,0.026207,0.015655,0.015023
20.0539,0,6655,1.393028,-0.008462,0.170037
20.0652,0,6650,0.026221,0.015665,0.015033
20.0652,0,6655,1.393044,-0.008472,0.170020
20.0762,0,6650,0.026227,0.015658,0.015030
20.0762,0,6655,1.393035,-0.008503,0.170017
20.0762,0,6681,0.505114,0.032173,0.027753
20.0889,0,6650,0.026230,0.015662,0.015033
20.0889,0,6655,1.393050,-0.008445,0.170042
20.0889,0,6681,0.505363,0.026191,0.025313
20.0997,0,6650,0.026216,0.015640,0.015030
20.0997,0,6655,1.393038,-0.008476,0.170025
20.1096,0,6650,0.026213,0.015655,0.015032
20.1096,0,6655,1.393037,-0.008453,0.170045
20.1205,0,6650,0.026206,0.015657,0.015027
20.1205,0,6655,1.393042,-0.008455,0.170044
20.1311,0,6650,0.026208,0.015669,0.015031
20.1311,0,6655,1.393026,-0.008455,0.170021
20.1430,0,6650,0.026207,0.015672,0.015029
20.1430,0,6655,1.393027,-0.008479,0.170032
20.1535,0,6650,0.026217,0.015660,0.015033
20.1535,0,6655,1.393039,-0.008464,0.170039
20.1646,0,6650,0.026237,0.015657,0.015031
20.1646,0,6655,1.393059,-0.008458,0.170035
20.1646,0,6681,0.498962,-0.020342,0.011930
20.1773,0,6650,0.026242,0.015677,0.015035
20.1773,0,6655,1.393059,-0.008468,0.170025
20.1773,0,6681,0.496722,-0.024693,0.012065
20.1881,0,6650,0.026233,0.015681,0.015033
20.1881,0,6655,1.393053,-0.008461,0.170037
20.1881,0,6681,0.494543,-0.028411,0.012100
20.1977,0,6650,0.026221,0.015663,0.015039
20.1977,0,6681,0.492114,-0.025045,0.016297
20.2089,0,6650,0.026213,0.015649,0.015034
20.2089,0,6655,1.393023,-0.008483,0.170021
20.2089,0,6681,0.489433,-0.032696,0.012263
20.2201,0,6650,0.026205,0.015671,0.015028
20.2201,0,6655,1.393029,-0.008476,0.170024
20.2313,0,6650,0.026199,0.015667,0.015029
20.2313,0,6655,1.393010,-0.008492,0.170005
20.2423,0,6650,0.026199,0.015655,0.015026
20.2423,0,6655,1.393008,-0.008482,0.170007
20.2537,0,6650,0.026196,0.015663,0.015027
20.2537,0,6655,1.393013,-0.008479,0.170021
20.2647,0,6650,0.026221,0.015669,0.015029
20.2647,0,6655,1.393038,-0.008483,0.170017
20.2760,0,6650,0.026230,0.015660,0.015031
20.2760,0,6655,1.393053,-0.008482,0.170030
20.2867,0,6650,0.026235,0.015678,0.015044
20.2867,0,6655,1.393059,-0.008444,0.170039
20.2980,0,6650,0.026230,0.015660,0.015031
20.2980,0,6655,1.393051,-0.008476,0.170036
20.3093,0,6650,0.026224,0.015648,0.015024
20.3093,0,6655,1.393039,-0.008463,0.170034
20.3207,0,6650,0.026210,0.015654,0.015025
20.3207,0,6655,1.393025,-0.008483,0.170016
20.3332,0,6650,0.026203,0.015646,0.015012
20.3332,0,6655,1.393018,-0.008465,0.170033
20.3441,0,6650,0.026188,0.015659,0.015025
20.3441,0,6655,1.393006,-0.008481,0.170022
20.3534,0,6650,0.026185,0.015665,0.015027
20.3534,0,6655,1.393004,-0.008472,0.170025
20.3643,0,6650,0.026189,0.015675,0.015031
20.3643,0,6655,1.393008,-0.008461,0.170025
20.3757,0,6650,0.026199,0.015668,0.015026
20.3757,0,6655,1.393028,-0.008444,0.170043
20.3866,0,6650,0.026207,0.015650,0.015030
20.3866,0,6655,1.393019,-0.008498,0.170009
20.3977,0,6650,0.026224,0.015653,0.015035
20.3977,0,6655,1.393036,-0.008462,0.170032
20.4090,0,6650,0.026225,0.015658,0.015041
20.4090,0,6655,1.393050,-0.008469,0.170031
20.4201,0,6650,0.026219,0.015668,0.015028
20.4201,0,6655,1.393044,-0.008475,0.170025
20.4314,0,6650,0.026215,0.015670,0.015031
20.4314,0,6655,1.393035,-0.008461,0.170021
20.4425,0,6650,0.026203,0.015665,0.015030
20.4425,0,6655,1.393024,-0.008501,0.170007
20.4537,0,6650,0.026182,0.015664,0.015031
20.4537,0,6655,1.393017,-0.008449,0.170043
20.4649,0,6650,0.026164,0.015674,0.015057
20.4649,0,6655,1.392984,-0.008471,0.170022
20.4759,0,6650,0.026163,0.015670,0.015038
20.4759,0,6655,1.392996,-0.008463,0.170033
20.4868,0,6650,0.026173,0.015676,0.015023
20.4868,0,6655,1.392994,-0.008476,0.170012
20.4981,0,6650,0.026187,0.015664,0.015023
20.4981,0,6655,1.393002,-0.008498,0.170008
20.5093,0,6650,0.026201,0.015680,0.015041
20.5093,0,6655,1.393024,-0.008476,0.170019
20.5202,0,6650,0.026214,0.015655,0.015046
20.5202,0,6655,1.393041,-0.008456,0.170053
20.5316,0,6650,0.026230,0.015668,0.015045
20.5316,0,6655,1.393053,-0.008462,0.170043
20.5426,0,6650,0.026233,0.015668,0.015038
20.5426,0,6655,1.393051,-0.008458,0.170026
20.5540,0,6650,0.026228,0.015651,0.015021
20.5540,0,6655,1.393048,-0.008450,0.170028
20.5648,0,6650,0.026183,0.015675,0.015040
20.5648,0,6655,1.393012,-0.008451,0.170043
20.5763,0,6650,0.026163,0.015671,0.015038
20.5763,0,6655,1.392981,-0.008472,0.170006
20.5869,0,6650,0.026150,0.015665,0.015016
20.5869,0,6655,1.392973,-0.008471,0.170009
20.5980,0,6650,0.026144,0.015671,0.015010
20.5980,0,6655,1.392978,-0.008452,0.170026
20.6092,0,6650,0.026155,0.015676,0.015023
20.6092,0,6655,1.392979,-0.008468,0.170020
20.6204,0,6650,0.026173,0.015665,0.015023
20.6204,0,6655,1.393007,-0.008459,0.170014
20.6314,0,6650,0.026192,0.015654,0.015011
20.6314,0,6655,1.393009,-0.008487,0.169991
20.6427,0,6650,0.026213,0.015672,0.015011
20.6427,0,6655,1.393049,-0.008468,0.169999
20.6544,0,6650,0.026221,0.015664,0.014996
20.6544,0,6655,1.393058,-0.008452,0.169999
20.6649,0,6650,0.026191,0.015658,0.014988
20.6649,0,6655,1.393014,-0.008493,0.169977
20.6759,0,6650,0.026170,0.015663,0.014976
20.6759,0,6655,1.392991,-0.008495,0.169972
20.6871,0,6650,0.026149,0.015668,0.014966
20.6871,0,6655,1.392967,-0.008504,0.169932
20.6983,0,6650,0.026125,0.015668,0.014958
20.6983,0,6655,1.392948,-0.008490,0.169934
20.7091,0,6650,0.026118,0.015689,0.014963
20.7091,0,6655,1.392954,-0.008463,0.169943
20.7204,0,6650,0.026115,0.015696,0.014965
20.7204,0,6655,1.392959,-0.008459,0.169948
20.7315,0,6650,0.026129,0.015665,0.014943
20.7315,0,6655,1.392954,-0.008481,0.169925
20.7426,0,6650,0.026135,0.015671,0.014938
20.7426,0,6655,1.392962,-0.008499,0.169910
20.7541,0,6650,0.026153,0.015675,0.014941
20.7541,0,6655,1.392971,-0.008505,0.169903
20.7648,0,6650,0.026171,0.015672,0.014907
20.7648,0,6655,1.392999,-0.008481,0.169886
20.7762,0,6650,0.026180,0.015673,0.014893
20.7762,0,6655,1.392999,-0.008465,0.169874
20.7868,0,6650,0.026167,0.015690,0.014880
20.7868,0,6655,1.393002,-0.008470,0.169863
20.7980,0,6650,0.026163,0.015673,0.014865
20.7980,0,6655,1.392993,-0.008479,0.169846
20.8093,0,6650,0.026160,0.015671,0.014843
20.8093,0,6655,1.392983,-0.008482,0.169832
20.8205,0,6650,0.026145,0.015681,0.014833
20.8205,0,6655,1.392975,-0.008469,0.169825
20.8316,0,6650,0.026143,0.015676,0.014820
20.8316,0,6655,1.392962,-0.008496,0.169794
20.8426,0,6650,0.026131,0.015672,0.014820
20.8426,0,6655,1.392960,-0.008478,0.169803
20.8539,0,6650,0.026125,0.015680,0.014817
20.8539,0,6655,1.392959,-0.008477,0.169804
20.8647,0,6650,0.026131,0.015682,0.014831
20.8647,0,6655,1.392953,-0.008487,0.169797
20.8762,0,6650,0.026134,0.015672,0.014827
20.8762,0,6655,1.392958,-0.008505,0.169792
20.8870,0,6650,0.026149,0.015667,0.014816
20.8870,0,6655,1.392987,-0.008451,0.169812
20.8982,0,6650,0.026151,0.015666,0.014817
20.8982,0,6655,1.392983,-0.008482,0.169799
20.9092,0,6650,0.026153,0.015667,0.014807
20.9092,0,6655,1.392987,-0.008496,0.169780
20.9204,0,6650,0.026153,0.015675,0.014811
20.9204,0,6655,1.392977,-0.008497,0.169786
20.9315,0,6650,0.026142,0.015677,0.014801
20.9315,0,6655,1.392973,-0.008492,0.169767
20.9428,0,6650,0.026130,0.015683,0.014796
20.9428,0,6655,1.392967,-0.008469,0.169770
20.9540,0,6650,0.026113,0.015694,0.014789
20.9540,0,6655,1.392949,-0.008509,0.169733
20.9648,0,6650,0.026017,0.015680,0.014782
20.9648,0,6655,1.392871,-0.008433,0.169615
20.9759,0,6650,0.025913,0.015701,0.014785
20.9759,0,6655,1.392815,-0.008455,0.169258
20.9869,0,6650,0.025796,0.015707,0.014690
20.9869,0,6655,1.392761,-0.008447,0.168809
20.9983,0,6650,0.025658,0.015753,0.014608
20.9983,0,6655,1.392702,-0.008324,0.168397
21.0094,0,6650,0.025480,0.015768,0.014506
21.0094,0,6655,1.392584,-0.008268,0.167898
21.0205,0,6650,0.025278,0.015795,0.014411
21.0205,0,6655,1.392451,-0.008204,0.167312
21.0318,0,6650,0.025081,0.015832,0.014288
21.0318,0,6655,1.392309,-0.008161,0.166658
21.0426,0,6650,0.024898,0.015834,0.014126
21.0426,0,6655,1.392163,-0.008136,0.166084
21.0539,0,6650,0.024719,0.015866,0.014003
21.0539,0,6655,1.392039,-0.008022,0.165626
21.0648,0,6650,0.024448,0.015858,0.013758
21.0648,0,6655,1.391842,-0.007976,0.164820
21.0760,0,6650,0.024382,0.015863,0.013668
21.0760,0,6655,1.391789,-0.007951,0.164599
21.0869,0,6650,0.024364,0.015881,0.013626
21.0869,0,6655,1.391784,-0.007962,0.164531
21.0982,0,6650,0.024389,0.015884,0.013631
21.0982,0,6655,1.391790,-0.007963,0.164646
21.1095,0,6650,0.024438,0.015885,0.013685
21.1095,0,6655,1.391824,-0.007989,0.164782
21.1206,0,6650,0.024488,0.015876,0.013759
21.1206,0,6655,1.391876,-0.007952,0.164864
21.1316,0,6650,0.024561,0.015875,0.013797
21.1316,0,6655,1.391974,-0.007954,0.164819
21.1427,0,6650,0.024641,0.015855,0.013732
21.1427,0,6655,1.392046,-0.007910,0.164792
21.1537,0,6650,0.024698,0.015868,0.013699
21.1537,0,6655,1.392082,-0.007949,0.164788
21.1649,0,6650,0.024681,0.015859,0.013718
21.1649,0,6655,1.392069,-0.007978,0.164787
21.1762,0,6650,0.024648,0.015858,0.013725
21.1762,0,6655,1.392050,-0.007959,0.164788
21.1869,0,6650,0.024618,0.015862,0.013711
21.1869,0,6655,1.392003,-0.007971,0.164791
21.1983,0,6650,0.024573,0.015875,0.013692
21.1983,0,6655,1.391973,-0.007960,0.164791
21.2093,0,6650,0.024546,0.015856,0.013670
21.2093,0,6655,1.391948,-0.007967,0.164755
21.2205,0,6650,0.024545,0.015849,0.013662
21.2205,0,6655,1.391942,-0.007951,0.164751
21.2317,0,6650,0.024553,0.015845,0.013666
21.2317,0,6655,1.391960,-0.007931,0.164776
21.2428,0,6650,0.024575,0.015860,0.013679
21.2428,0,6655,1.391966,-0.007974,0.164769
21.2538,0,6650,0.024603,0.015842,0.013672
21.2538,0,6655,1.392007,-0.007966,0.164778
21.2651,0,6650,0.024668,0.015847,0.013666
21.2651,0,6655,1.392070,-0.007972,0.164761
21.2761,0,6650,0.024685,0.015827,0.013645
21.2761,0,6655,1.392084,-0.007970,0.164770
21.2872,0,6650,0.024693,0.015835,0.013657
21.2872,0,6655,1.392081,-0.007994,0.164757
21.2982,0,6650,0.024683,0.015856,0.013660
21.2982,0,6655,1.392070,-0.007963,0.164764
21.3094,0,6650,0.024659,0.015838,0.013636
21.3094,0,6655,1.392062,-0.007965,0.164761
21.3205,0,6650,0.024638,0.015840,0.013629
21.3205,0,6655,1.392043,-0.007944,0.164773
21.3317,0,6650,0.024617,0.015856,0.013626
21.3317,0,6655,1.392024,-0.007966,0.164749
21.3429,0,6650,0.024607,0.015846,0.013626
21.3429,0,6655,1.392010,-0.007974,0.164741
21.3539,0,6650,0.024604,0.015852,0.013622
21.3539,0,6655,1.392003,-0.007968,0.164750
21.3647,0,6650,0.024640,0.015834,0.013619
21.3647,0,6655,1.392038,-0.007972,0.164750
21.3763,0,6650,0.024669,0.015848,0.013624
21.3763,0,6655,1.392071,-0.007981,0.164746
21.3877,0,6650,0.024686,0.015850,0.013629
21.3877,0,6655,1.392089,-0.007985,0.164743
21.3982,0,6650,0.024714,0.015843,0.013617
21.3982,0,6655,1.392106,-0.007994,0.164743
21.4093,0,6650,0.024724,0.015839,0.013605
21.4093,0,6655,1.392120,-0.007981,0.164747
21.4203,0,6650,0.024727,0.015844,0.013589
21.4203,0,6655,1.392124,-0.007979,0.164742
21.4319,0,6650,0.024719,0.015858,0.013594
21.4319,0,6655,1.392115,-0.007977,0.164742
21.4427,0,6650,0.024709,0.015844,0.013566
21.4427,0,6655,1.392101,-0.007995,0.164735
21.4538,0,6650,0.024703,0.015859,0.013569
21.4538,0,6655,1.392093,-0.008002,0.164719
21.4649,0,6650,0.024686,0.015853,0.013544
21.4649,0,6655,1.392087,-0.007971,0.164718
21.4760,0,6650,0.024685,0.015856,0.013535
21.4760,0,6655,1.392076,-0.007985,0.164699
21.4870,0,6650,0.024697,0.015850,0.013527
21.4870,0,6655,1.392095,-0.007988,0.164704
21.4983,0,6650,0.024712,0.015845,0.013522
21.4983,0,6655,1.392114,-0.007977,0.164713
21.5092,0,6650,0.024726,0.015840,0.013511
21.5092,0,6655,1.392135,-0.007970,0.164715
21.5207,0,6650,0.024751,0.015845,0.013507
21.5207,0,6655,1.392142,-0.008016,0.164680
21.5317,0,6650,0.024770,0.015829,0.013495
21.5317,0,6655,1.392172,-0.007981,0.164690
21.5425,0,6650,0.024774,0.015842,0.013480
21.5425,0,6655,1.392150,-0.008019,0.164650
21.5540,0,6650,0.024773,0.015849,0.013486
21.5540,0,6655,1.392161,-0.008009,0.164652
21.5650,0,6650,0.024751,0.015835,0.013460
21.5650,0,6655,1.392145,-0.007979,0.164643
21.5761,0,6650,0.024732,0.015861,0.013459
21.5761,0,6655,1.392126,-0.008005,0.164626
21.5870,0,6650,0.024737,0.015849,0.013443
21.5870,0,6655,1.392119,-0.008015,0.164620
21.5982,0,6650,0.024732,0.015827,0.013427
21.5982,0,6655,1.392104,-0.008007,0.164619
21.6094,0,6650,0.024729,0.015849,0.013438
21.6094,0,6655,1.392118,-0.008006,0.164617
21.6209,0,6650,0.024745,0.015840,0.013433
21.6209,0,6655,1.392129,-0.007987,0.164619
21.6315,0,6650,0.024760,0.015847,0.013424
21.6315,0,6655,1.392143,-0.007975,0.164624
21.6429,0,6650,0.024776,0.015844,0.013411
21.6429,0,6655,1.392162,-0.007965,0.164620
21.6541,0,6650,0.024788,0.015844,0.013391
21.6541,0,6655,1.392173,-0.007991,0.164580
21.6648,0,6650,0.024811,0.015853,0.013351
21.6648,0,6655,1.392191,-0.007982,0.164571
21.6762,0,6650,0.024814,0.015859,0.013324
21.6762,0,6655,1.392199,-0.007958,0.164575
21.6878,0,6650,0.024809,0.015847,0.013308
21.6878,0,6655,1.392196,-0.007989,0.164562
21.6983,0,6650,0.024814,0.015851,0.013302
21.6983,0,6655,1.392191,-0.007974,0.164549
21.7093,0,6650,0.024808,0.015870,0.013316
21.7093,0,6655,1.392174,-0.008011,0.164508
21.7206,0,6650,0.024804,0.015858,0.013303
